""	"Douglas Owusu"	"19"	"104"	"137"	"Gana,Sırbistan"	"FK Crvena zvezda Beograd"	"£1.766.438"	"AM R"	"57,12"	"70,88"
""	"Tomás Soares"	"17"	"87"	"137"	"Portekiz"	"Sport Lisboa e Benfica"	"£1.996.317"	"AM/ST C"	"55,14"	"75,27"
""	"Marcos Viega"	"18"	"83"	"137"	"İspanya"	"R. Madrid"	"£244.570"	"DM/M/AM C"	"53,71"	"74,44"
""	"Jakub Falkiewicz"	"17"	"78"	"137"	"Polonya"	"Lech Poznań"	"£497.046"	"D C"	"49,36"	"70,61"
""	"Tomy Carbonell"	"20"	"109"	"137"	"İspanya,Bask Bölgesi"	"Real San Sebastián"	"£336.771"	"DM/M C"	"56,78"	"68,38"
""	"Marius Eriksrud"	"16"	"84"	"137"	"Norveç"	"Strømsgodset Toppfotball"	"£3.612.236"	"M/AM/ST RLC"	"53,32"	"73,94"
""	"Jahmael Ampofo"	"16"	"83"	"137"	"Hollanda"	"AZ Alkmaar"	"£3.745.472"	"M/AM RL"	"51,7"	"72,08"
""	"Kwame Sosu"	"19"	"87"	"137"	"Gana"	"Real Hispalis"	"£924.701"	"AM R"	"53,81"	"73,45"
""	"Jacob Howard"	"16"	"83"	"137"	"İngiltere"	"Leeds United"	"£1.511.749"	"D C"	"51,04"	"71,16"
""	"Finlay Barnard"	"17"	"75"	"137"	"İngiltere"	"Aston Villa"	"£631.667"	"D LC"	"50,05"	"72"
""	"Franco Colotto"	"16"	"79"	"137"	"Arjantin,Meksika,İspanya"	"Club Estudiantes de La Plata"	"£2.302.453"	"D C"	"52,82"	"75,05"
""	"Jaime Josa"	"17"	"84"	"137"	"İspanya,Bask Bölgesi"	"Atlético Pamplona"	"£950.627"	"ST "	"54,52"	"75,62"
""	"Jairo Beerens"	"17"	"88"	"137"	"Hollanda"	"PSV"	"£3.076.575"	"AM RL"	"53,9"	"73,18"
""	"Emiliano Machado"	"16"	"68"	"137"	"Uruguay"	"Montevideo Wanderers Fútbol Club"	"£208.464"	"GK "	"49,72"	"74,48"
""	"Ousmane Diabaté"	"18"	"82"	"137"	"Gine"	"Gençlerbirliği"	"£299.706"	"D/DM C"	"55,3"	"77,09"
""	"Santiago del Pino"	"16"	"89"	"137"	"İspanya"	"R. Madrid"	"£2.889.907"	"M/AM LC"	"53,16"	"71,79"
""	"Noah Tamsamani"	"16"	"86"	"137"	"Hollanda"	"Vitesse Arnhem"	"£0"	"AM/ST R"	"53,07"	"72,82"
""	"Giorgos Koutsias"	"21"	"112"	"136"	"Yunanistan"	"FC Lugano"	"£1.612.431"	"AM/ST RL"	"59,57"	"69,03"
""	"Kwon Chang-Hoon"	"31"	"112"	"136"	"Güney Kore"	"Jeju United FC"	"£300.000.000"	"M/AM RC"	"61,55"	"61,55"
""	"Sebastian Szymański"	"26"	"136"	"136"	"Polonya"	"Stade Rennais FC"	"£8.664.303"	"M/AM RLC"	"66,07"	"66,07"
""	"Pablo Solari"	"24"	"129"	"136"	"Arjantin"	"Spartak Moscow"	"£11.879.198"	"M/AM RL"	"62,14"	"63,85"
""	"Bryan Linssen"	"34"	"114"	"136"	"Hollanda"	"Sparta Rotterdam"	"£300.000.000"	"AM/ST RL"	"60,62"	"60,62"
""	"Ridgeciano Haps"	"32"	"113"	"136"	"Surinam,Hollanda"	"Venezia Football Club"	"£232.642"	"D/WB/M L"	"59,48"	"59,48"
""	"Joris van Overeem"	"31"	"123"	"136"	"Hollanda,İsrail"	"sc Heerenveen"	"£300.000.000"	"DM/M/AM C"	"63,56"	"63,56"
""	"Nick Olij"	"30"	"132"	"136"	"Hollanda"	"PSV"	"£9.329.787"	"GK "	"64,17"	"64,73"
""	"Brandley Kuwas"	"33"	"105"	"136"	"Curaçao,Hollanda"	"FC Volendam"	"£160.265"	"M/AM/ST RLC"	"55,43"	"55,43"
""	"Yoav Junio"	"18"	"67"	"136"	"İsrail,Uruguay"	"Maccabi Tel-Aviv"	"£520.338"	"AM RLC"	"49,9"	"75,22"
""	"James Wilson"	"18"	"105"	"136"	"İskoçya,Kuzey İrlanda,İngiltere"	"Heart Of Midlothian"	"£5.555.000"	"ST "	"58,62"	"71,98"
""	"Kingsley Ehizibue"	"30"	"132"	"136"	"Nijerya,Hollanda,Almanya"	"Udinese Calcio"	"£5.719.829"	"D/WB/M R"	"63,97"	"63,97"
""	"Fernando Henrique"	"41"	"87"	"136"	"Brezilya,İtalya"	"Rio Branco Atlético Clube SAF"	"£0"	"GK "	"56,17"	"56,17"
""	"Aridane Hernández"	"36"	"122"	"136"	"İspanya"	"Sanfrecce Hiroshima"	"£109.788"	"D C"	"67,92"	"67,92"
""	"Puso Dithejane"	"21"	"108"	"136"	"Güney Afrika"	"Chicago Fire FC"	"£2.331.908"	"WB/M/AM RLC"	"55,85"	"67,35"
""	"Patric"	"36"	"105"	"136"	"Brezilya"	"ATG"	"£165.067"	"D/WB R"	"58,84"	"58,84"
""	"Justin de Haas"	"25"	"129"	"136"	"Hollanda"	"Futebol Clube de Famalicão"	"£4.847.857"	"D LC"	"66,68"	"69,26"
""	"Halil Dervişoğlu"	"25"	"110"	"136"	"Türkiye,Hollanda"	"Galatasaray A.Ş."	"£129.630"	"AM/ST RLC"	"57"	"61,06"
""	"Fernando Álvarez"	"22"	"115"	"136"	"Amerika Birleşik Devletleri,Meksika,Kolombiya"	"Club Profesional Deportivo Cali S.A."	"£681.805"	"D C"	"61,78"	"71,32"
""	"Filip Gigov"	"18"	"82"	"136"	"Bulgaristan"	"Ludogorets Razgrad"	"£1.586.682"	"AM/ST C"	"53,33"	"74,51"
""	"Cyprian Popielec"	"18"	"76"	"136"	"Polonya"	"KGHM Zagłębie Lubin"	"£407.822"	"M/AM RC"	"48,48"	"69,86"
""	"David Romero"	"22"	"120"	"136"	"Arjantin"	"Club Atlético Tigre"	"£5.924.136"	"ST "	"63,67"	"69,71"
""	"Wouter Prins"	"21"	"112"	"136"	"Hollanda"	"FC Groningen"	"£5.098.820"	"D/WB L"	"60,65"	"71,35"
""	"Samuele di Benedetto"	"20"	"109"	"136"	"Almanya,İtalya"	"VfB Stuttgart"	"£2.009.280"	"DM/M C"	"60,42"	"72,41"
""	"Jhon Jhon"	"23"	"130"	"136"	"Brezilya"	"Zenit St. Petersburg"	"£3.686.624"	"AM LC"	"65,22"	"67,38"
""	"Sergio Oregel"	"20"	"105"	"136"	"Amerika Birleşik Devletleri,Meksika"	"Chicago Fire FC"	"£3.397.923"	"DM/M C"	"59,88"	"73,53"
""	"Jorge Pulido"	"34"	"122"	"136"	"İspanya"	"Huesca"	"£266.904"	"D C"	"66,49"	"66,49"
""	"Iván Balliu"	"33"	"127"	"136"	"Arnavutluk,İspanya"	"Vallecano"	"£1.287.308"	"D/WB R"	"64,07"	"64,07"
""	"Yordi van der Velde"	"17"	"86"	"136"	"Hollanda"	"AZ Alkmaar"	"£2.661.756"	"D C"	"52,72"	"72,11"
""	"Kike García"	"35"	"135"	"136"	"İspanya"	"Espanyol"	"£300.000.000"	"ST "	"65,1"	"65,1"
""	"András Schäfer"	"26"	"130"	"136"	"Macaristan"	"1. FC Union Berlin"	"£4.124.890"	"DM/M C"	"65,61"	"67,34"
""	"Yumeki Yokoyama"	"20"	"109"	"136"	"Japonya"	"FC Imabari"	"£708.384"	"AM/ST LC"	"61,14"	"73,28"
""	"Mihajlo Ilić"	"22"	"111"	"136"	"Sırbistan"	"Bologna FC 1909"	"£1.905.575"	"D C"	"62,92"	"74,49"
""	"Shusaku Nishikawa"	"39"	"123"	"136"	"Japonya"	"Urawa Reds"	"£300.000.000"	"GK "	"62,61"	"62,61"
""	"Þórir Jóhann Helgason"	"25"	"120"	"136"	"İzlanda"	"Unione Sportiva Lecce"	"£1.965.094"	"DM/M LC"	"61,85"	"65,24"
""	"Remko Pasveer"	"41"	"119"	"136"	"Hollanda"	"Heracles Almelo"	"£243.194"	"GK "	"63"	"63"
""	"Sergi Guardiola"	"34"	"113"	"136"	"İspanya"	"Córdoba"	"£66.044"	"ST "	"60,1"	"60,1"
""	"Julian Eitschberger"	"21"	"115"	"136"	"Almanya"	"Hertha BSC"	"£2.009.281"	"D/WB R"	"60"	"69,26"
""	"Ivan Sulev"	"19"	"98"	"136"	"Bulgaristan"	"Cagliari Calcio"	"£1.550.386"	"M/AM RLC"	"55,68"	"71,23"
""	"Seif El Agouz"	"23"	"83"	"136"	"Mısır"	"Pharco Football Club"	"£450.094"	"DM/M C"	"49,95"	"69,34"
""	"Álex Alegría"	"32"	"109"	"136"	"İspanya"	"Badajoz"	"£96.777"	"ST "	"58,47"	"58,47"
""	"Diego Backes"	"17"	"82"	"136"	"Almanya,Polonya"	"FC Schalke 04"	"£627.414"	"D/WB/DM L"	"50,32"	"70,31"
""	"Alexander Schlager"	"29"	"126"	"136"	"Avusturya"	"Fussballclub RB Salzburg"	"£3.220.033"	"GK "	"66,28"	"68,45"
""	"Kenji Goes"	"18"	"78"	"136"	"Hollanda"	"FC Utrecht"	"£1.287.667"	"M C"	"51,41"	"72,78"
""	"Shota Kofie"	"19"	"87"	"136"	"Japonya"	"Sanfrecce Hiroshima"	"£1.387.239"	"D/DM C"	"47,17"	"63,74"
""	"Xavi Quintillà"	"29"	"115"	"136"	"İspanya"	"EN Ypsona"	"£374.892"	"D LC"	"61,54"	"62,97"
""	"André Ramalho"	"33"	"125"	"136"	"Brezilya,Avusturya"	"COR"	"£664.986"	"D/DM C"	"64,95"	"64,95"
""	"Khalil Fayad"	"21"	"113"	"136"	"Fransa,Fas"	"Montpellier Hérault SC"	"£2.990.155"	"DM/M C"	"59,53"	"69,6"
""	"Nahuel Leiva"	"28"	"114"	"136"	"İspanya,Arjantin"	"Maccabi Haifa"	"£1.584.510"	"M/AM RLC"	"60,38"	"60,38"
""	"Iván Villar"	"28"	"121"	"136"	"İspanya"	"Vigo"	"£690.690"	"GK "	"60,17"	"64,1"
""	"Nikola Simić"	"18"	"111"	"136"	"Sırbistan"	"FK Partizan Beograd"	"£426.571"	"D C"	"62,48"	"73,96"
""	"Bogdan Kostić"	"18"	"110"	"136"	"Sırbistan"	"FK Partizan Beograd"	"£1.356.803"	"AM RLC"	"57,64"	"68,66"
""	"David Concha"	"28"	"105"	"136"	"İspanya"	"Ferrol"	"£217.998"	"M/AM RL"	"59,15"	"59,15"
""	"Adrián Marín"	"28"	"125"	"136"	"İspanya"	"Orlando City SC"	"£2.591.749"	"D/WB L"	"63,63"	"63,63"
""	"Ilja Rozhkov"	"20"	"116"	"136"	"Rusya"	"Rubin Kazan"	"£3.702.095"	"D/WB RL"	"59,11"	"67,81"
""	"Jefferson"	"37"	"102"	"136"	"Brezilya,Portekiz"	"Gwangju FC"	"£300.000.000"	"D/WB L"	"57,69"	"57,69"
""	"Rafael"	"36"	"132"	"136"	"Brezilya"	"SPO"	"£300.000.000"	"GK "	"67,06"	"67,06"
""	"Thiago Heleno"	"37"	"115"	"136"	"Brezilya"	"Daegu FC"	"£300.000.000"	"D C"	"63,81"	"63,81"
""	"José Carlos Lazo"	"29"	"122"	"136"	"İspanya"	"Albacete"	"£2.599.204"	"M/AM RLC"	"63,57"	"63,57"
""	"Wallace"	"37"	"106"	"136"	"Brezilya"	"LEC"	"£46.701"	"D C"	"62,52"	"62,52"
""	"Seny Koumbassa"	"18"	"95"	"136"	"Fransa"	"Toulouse FC"	"£234.890"	"D C"	"55,5"	"72,23"
""	"Adam Stejskal"	"23"	"115"	"136"	"Çekya"	"Wattener Sportgemeinschaft Tirol"	"£1.241.720"	"GK "	"60,61"	"69,86"
""	"Jack Kortkamp"	"17"	"93"	"136"	"Amerika Birleşik Devletleri,Kanada"	"Sporting Kansas City"	"£3.284.658"	"GK "	"53"	"69,55"
""	"Dani Calvo"	"31"	"125"	"136"	"İspanya"	"Oviedo"	"£864.206"	"D C"	"65,54"	"65,54"
""	"Yusuf Demir"	"22"	"114"	"136"	"Avusturya,Türkiye"	"Sportklub Rapid"	"£3.229.972"	"AM RC"	"58,86"	"67,14"
""	"Roberto Inglese"	"33"	"112"	"136"	"İtalya"	"U.S. Salernitana 1919"	"£106.452"	"ST "	"61,38"	"61,38"
""	"Rui Silva"	"18"	"97"	"136"	"Portekiz"	"Sport Lisboa e Benfica"	"£2.105.207"	"D C"	"57,03"	"73,38"
""	"Jonas Krumrey"	"21"	"108"	"136"	"Almanya"	"Holstein Kiel"	"£2.484.594"	"GK "	"60,83"	"73,22"
""	"Lee Hyun-Ju"	"22"	"123"	"136"	"Güney Kore"	"Futebol Clube de Arouca"	"£6.049.447"	"M/AM RLC"	"63,11"	"68,54"
""	"Mohamed Touré"	"21"	"114"	"136"	"Avustralya,Liberya,Gine"	"Norwich City"	"£4.926.000"	"AM/ST RLC"	"61,1"	"69,99"
""	"Anel Ryce"	"19"	"88"	"136"	"Panama"	"CD Plaza Amador"	"£29.536"	"DM/M C"	"54,82"	"74,17"
""	"Nicola Leali"	"32"	"132"	"136"	"İtalya"	"Genoa Cricket and Football Club"	"£5.325.806"	"GK "	"67"	"67"
""	"David Nugent"	"40"	"73"	"136"	"İngiltere"	"Anstey Nomads"	"£0"	"ST "	"49,82"	"49,82"
""	"Mathis Servais"	"20"	"112"	"136"	"Belçika"	"Yellow Red KV Mechelen"	"£6.049.447"	"AM LC"	"60,92"	"71,67"
""	"Pablo Agudín"	"17"	"86"	"136"	"İspanya"	"Oviedo"	"£888.617"	"AM/ST LC"	"52,81"	"72,22"
""	"Breno Vereza"	"18"	"85"	"136"	"Brezilya"	"VDG"	"£1.081.782"	"D R"	"53,27"	"73,25"
""	"Roberto Cereceda"	"40"	"90"	"136"	"Şili"	""	"£0"	"D/WB L"	"56,65"	"56,65"
""	"Mateo Lisica"	"22"	"122"	"136"	"Hırvatistan"	"GNK Dinamo Zagreb"	"£2.730.893"	"M/AM R"	"63,25"	"69,12"
""	"Bamo Meïté"	"23"	"125"	"136"	"Fildişi Sahilleri,Fransa"	"Olympique de Marseille"	"£2.121.397"	"D/DM C"	"65,5"	"70,79"
""	"Sebastiaan Bornauw"	"26"	"132"	"136"	"Belçika"	"Leeds United"	"£12.507.300"	"D C"	"70,35"	"71,59"
""	"Lorenzo Venuti"	"30"	"116"	"136"	"İtalya"	"Unione Calcio Sampdoria"	"£841.059"	"D/WB RL"	"60,98"	"60,98"
""	"Zinho Vanheusden"	"26"	"121"	"136"	"Belçika"	""	"£0"	"D C"	"65"	"69,3"
""	"Maksim Paskotši"	"22"	"111"	"136"	"Estonya"	"KAA Gent"	"£1.888.291"	"D RC"	"61,73"	"73,08"
""	"Philipp Sander"	"27"	"132"	"136"	"Almanya"	"Borussia Mönchengladbach"	"£5.289.514"	"D/DM/M C"	"65,75"	"66,62"
""	"Riccardo Stivanello"	"21"	"99"	"136"	"İtalya"	"Bologna FC 1909"	"£1.555.571"	"D C"	"58,91"	"74,94"
""	"Ramón Juan"	"25"	"111"	"136"	"İspanya"	"Ibiza"	"£160.853"	"GK "	"57,22"	"67,6"
""	"Pablo Barrera"	"38"	"115"	"136"	"Meksika"	""	"£0"	"AM R"	"63,99"	"63,99"
""	"Lee Chung-Yong"	"37"	"96"	"136"	"Güney Kore"	""	"£0"	"M/AM RC"	"58,68"	"58,68"
""	"Antonio Moyano"	"25"	"115"	"136"	"İspanya"	"Diamond Harbour Football Club"	"£308.805"	"DM/M/AM C"	"61,55"	"65,82"
""	"Serginho"	"39"	"96"	"136"	"Brezilya"	"Itabirito Futebol Clube SAF"	"£1.104"	"DM/M C"	"56,6"	"56,6"
""	"Christian McFarlane"	"18"	"97"	"136"	"İngiltere,Amerika Birleşik Devletleri,Jamaika"	"Manchester City"	"£3.375.879"	"D/WB L"	"54,8"	"70,52"
""	"Simone Bastoni"	"28"	"118"	"136"	"İtalya"	"Cesena Football Club"	"£920.436"	"DM/M LC"	"61,52"	"63,35"
""	"Michel Macedo"	"35"	"105"	"136"	"Brezilya,İspanya"	"GFS Panetolikos"	"£18.690"	"D/WB R"	"58,63"	"58,63"
""	"Massimo Coda"	"36"	"116"	"136"	"İtalya"	"Unione Calcio Sampdoria"	"£70.920"	"ST "	"61,52"	"61,52"
""	"Denzel De Roeve"	"21"	"115"	"136"	"Belçika"	"SK Brann"	"£4.475.227"	"D/WB R"	"59,49"	"68,68"
""	"Éderson"	"36"	"95"	"136"	"Brezilya"	""	"£0"	"ST C"	"56,57"	"56,57"
""	"Claudemir"	"37"	"87"	"136"	"Brezilya,Hollanda"	""	"£0"	"DM/M C"	"55,05"	"55,05"
""	"Emil Audero"	"28"	"128"	"136"	"Endonezya,İtalya"	"Como 1907"	"£1.890.797"	"GK "	"64,22"	"66,46"
""	"Paulinho"	"37"	"94"	"136"	"Brezilya"	""	"£0"	"AM RL"	"55,19"	"55,19"
""	"Nenad Tomović"	"38"	"105"	"136"	"Sırbistan"	"FK Čukarički Beograd"	"£300.000.000"	"D RC"	"61,98"	"61,98"
""	"Víctor Mollejo"	"24"	"115"	"136"	"İspanya"	"Burgos"	"£858.805"	"AM RL"	"59,2"	"65,2"
""	"Antonio Sánchez"	"27"	"129"	"136"	"İspanya"	"Mallorca"	"£6.797.850"	"DM/M RC"	"63,97"	"65,45"
""	"Adailton"	"34"	"107"	"136"	"Brezilya"	"Yokohama FC"	"£300.000.000"	"M/AM L"	"59"	"59"
""	"Álvaro Martín"	"24"	"105"	"136"	"İspanya"	"F.C. Andorra"	"£141.564"	"M/AM RLC"	"58,25"	"66,22"
""	"Joselillo"	"18"	"97"	"136"	"İspanya"	"Villarreal"	"£1.559.892"	"AM/ST RL"	"53,52"	"68,87"
""	"Júnior Urso"	"36"	"106"	"136"	"Brezilya"	"SBE"	"£300.000.000"	"DM/M C"	"63,71"	"63,71"
""	"Marcelo"	"36"	"115"	"136"	"Brezilya,Portekiz"	"União Desportiva de Leiria"	"£300.000.000"	"D C"	"64,75"	"64,75"
""	"Mirko Antonucci"	"26"	"118"	"136"	"İtalya"	"Spezia Calcio"	"£1.095.511"	"M/AM RLC"	"61,54"	"63,99"
""	"Elber"	"33"	"117"	"136"	"Brezilya"	"Kashima Antlers"	"£257.345"	"AM RLC"	"64,62"	"64,62"
""	"Aitor Fraga"	"22"	"123"	"136"	"İspanya,Bask Bölgesi"	"Real San Sebastián"	"£99.167"	"GK "	"61,17"	"66,97"
""	"Aritz Aldasoro"	"26"	"120"	"136"	"İspanya,Bask Bölgesi"	"R. Santander"	"£1.117.581"	"DM/M C"	"64,21"	"68,74"
""	"Daniel Bassi"	"20"	"122"	"136"	"Norveç"	"FK Bodø/Glimt"	"£5.269.956"	"AM RL"	"60,33"	"66,54"
""	"Léo Cittadini"	"31"	"116"	"136"	"Brezilya,İtalya"	"Ningbo Professional"	"£286.910"	"DM/M/AM C"	"60,24"	"60,24"
""	"Marco Moreno"	"24"	"120"	"136"	"İspanya"	"Eibar"	"£1.416.815"	"D C"	"64,85"	"71,72"
""	"Diogo Barbosa"	"33"	"119"	"136"	"Brezilya"	"FOR"	"£300.000.000"	"D/WB L"	"62,03"	"62,03"
""	"Noah Persson"	"22"	"110"	"136"	"İsveç"	"Hammarby IF"	"£1.568.679"	"D/WB/M/AM L"	"58,51"	"68,58"
""	"Mayke"	"32"	"117"	"136"	"Brezilya"	"SAN"	"£721.145"	"D/WB/M R"	"62,54"	"62,54"
""	"Lucas Silva"	"32"	"128"	"136"	"Brezilya"	"CEC"	"£1.454.943"	"DM/M C"	"63,3"	"63,3"
""	"Lukian"	"34"	"124"	"136"	"Brezilya"	"Yokohama FC"	"£118.796"	"ST "	"61,24"	"61,24"
""	"Rasmus Jönsson"	"35"	"57"	"136"	"İsveç"	"Vikens IK"	"£0"	"M/AM C"	"44,34"	"44,34"
""	"Foued Kadir"	"41"	"95"	"136"	"Cezayir,Fransa"	"Istres FC"	"£8.219"	"DM/M C"	"56,65"	"56,65"
""	"Leo Cristaldo"	"16"	"99"	"136"	"Paraguay,Arjantin"	"Club Atlético Vélez Sarsfield"	"£9.303.616"	"D C"	"58,02"	"73,8"
""	"Andreas Linde"	"32"	"108"	"136"	"İsveç"	"BK Häcken"	"£171.547"	"GK "	"63,28"	"63,28"
""	"Luan"	"32"	"131"	"136"	"Brezilya"	"Deportivo Toluca"	"£1.076.879"	"D C"	"68,12"	"68,12"
""	"Alex Santana"	"30"	"123"	"136"	"Brezilya"	"COR"	"£657.535"	"DM/M C"	"63,91"	"63,91"
""	"Reinaldo"	"36"	"125"	"136"	"Brezilya"	"MFC"	"£300.000.000"	"D/WB L"	"64,99"	"64,99"
""	"Landry Farré"	"18"	"104"	"136"	"İspanya,Fildişi Sahilleri"	"Barcelona"	"£2.392.123"	"D RLC"	"57,08"	"70,51"
""	"Juan Hernández"	"18"	"98"	"136"	"İspanya"	"Barcelona"	"£1.559.892"	"M/AM LC"	"55,29"	"70,73"
""	"Jean Mota"	"31"	"110"	"136"	"Brezilya"	"Persija Jakarta"	"£27.883"	"M/AM LC"	"59,15"	"59,15"
""	"Dinei"	"41"	"86"	"136"	"Brezilya"	""	"£0"	"ST "	"52,62"	"52,62"
""	"Jaílson"	"44"	"93"	"136"	"Brezilya"	"Bandeirante Esporte Clube"	"£0"	"GK "	"60,94"	"60,94"
""	"Luciano"	"32"	"130"	"136"	"Brezilya"	"SPO"	"£300.000.000"	"AM/ST C"	"65,57"	"65,57"
""	"Larry Kayode"	"32"	"101"	"136"	"Nijerya"	"Esenler Erokspor"	"£87.354"	"ST "	"58,33"	"58,33"
""	"Mohamed Bamba"	"23"	"122"	"136"	"Fildişi Sahilleri,Gine"	"FC Lorient"	"£2.736.654"	"AM/ST R"	"61,86"	"65,68"
""	"Maidana"	"29"	"126"	"136"	"Brezilya"	"Henan FC"	"£2.781.551"	"D C"	"64,95"	"65,67"
""	"Jonah Sticker"	"21"	"113"	"136"	"Almanya"	"SC Paderborn 07"	"£1.582.308"	"D RLC"	"60,3"	"70,49"
""	"Edoardo Vergani"	"24"	"101"	"136"	"İtalya"	"Frosinone Calcio"	"£279.776"	"ST "	"56,57"	"63,31"
""	"Kader Yaméogo"	"20"	"101"	"136"	"Fildişi Sahilleri"	"Club Brugge KV"	"£54.790"	"D C"	"57,67"	"72,52"
""	"Fayçal Konaté"	"19"	"95"	"136"	"Burkina Faso"	"Karviná"	"£1.600.000"	"ST "	"56,09"	"72,35"
""	"Frank Acheampong"	"31"	"128"	"136"	"Gana"	"Henan FC"	"£626.618"	"M/AM/ST RL"	"61,1"	"61,1"
""	"Aboubacar Camara"	"19"	"101"	"136"	"Burkina Faso"	"Fussballclub RB Salzburg"	"£2.851.882"	"M/AM L"	"55,57"	"69,81"
""	"Otávio"	"31"	"124"	"136"	"Brezilya"	"FLU"	"£6.097.119"	"DM/M C"	"63,88"	"63,88"
""	"Salih Uçan"	"31"	"115"	"136"	"Türkiye"	"Beşiktaş A.Ş."	"£499.209"	"DM/M C"	"61,28"	"61,28"
""	"Pablo Ibañez"	"27"	"128"	"136"	"İspanya,Bask Bölgesi"	"Alavés"	"£11.032.221"	"D/DM/M C"	"64,86"	"66,58"
""	"Lasso Coulibaly"	"22"	"118"	"136"	"Fildişi Sahilleri"	"AJ Auxerre"	"£1.629.461"	"M/AM RLC"	"62"	"68,94"
""	"Rominigue Kouamé"	"28"	"121"	"136"	"Mali,Fildişi Sahilleri"	"Cádiz"	"£1.124.246"	"DM/M C"	"62,63"	"62,63"
""	"Nicholas Bonfanti"	"23"	"116"	"136"	"İtalya"	"Pisa Sporting Club"	"£1.877.747"	"ST "	"62,62"	"68,14"
""	"Matheus Savio"	"28"	"128"	"136"	"Japonya,Brezilya"	"Urawa Reds"	"£470.698"	"M/ST LC"	"62,91"	"62,91"
""	"Alessio Buttaro"	"23"	"106"	"136"	"İtalya"	"Palermo F.C."	"£559.198"	"D/WB RC"	"58,51"	"71,42"
""	"Ferran Seco"	"18"	"77"	"136"	"İspanya"	"R. Madrid"	"£138.705"	"D C"	"49,75"	"71,34"
""	"Riccardo Ciervo"	"23"	"122"	"136"	"İtalya"	"U.S. Sassuolo Calcio"	"£1.929.945"	"WB/M/AM RL"	"59,72"	"64,33"
""	"Fabian Wilfinger"	"22"	"101"	"136"	"Avusturya"	"Turn- und Sportverein Hartberg"	"£1.538.287"	"D/M C"	"56,68"	"71,27"
""	"Ibrahim Aliyu"	"23"	"118"	"136"	"Nijerya,Amerika Birleşik Devletleri"	"Columbus Crew"	"£2.818.942"	"AM/ST RL"	"60,14"	"66,11"
""	"Pablo Moreno"	"23"	"111"	"136"	"İspanya"	"Marbella"	"£276.685"	"AM/ST RLC"	"59,19"	"66,77"
""	"Facundo Roncaglia"	"38"	"110"	"136"	"Arjantin,İtalya"	""	"£0"	"D C"	"65,05"	"65,05"
""	"Sander Granheim"	"18"	"104"	"136"	"Norveç"	"Sogndal Fotball"	"£1.608.133"	"D RLC"	"59,31"	"73,26"
""	"Ivan"	"28"	"118"	"136"	"Brezilya"	"REM"	"£1.089.885"	"GK "	"64,94"	"70,05"
""	"Iker Luque"	"20"	"86"	"136"	"İspanya"	"A. Madrid"	"£120.297"	"AM RL"	"56,56"	"77,35"
""	"Charles Herrmann"	"19"	"102"	"136"	"Almanya,Gana"	"KSV Cercle Brugge"	"£7.216.126"	"AM RL"	"54,91"	"68,63"
""	"Niklas Niehoff"	"21"	"115"	"136"	"Almanya"	"Holstein Kiel"	"£2.873.487"	"D/WB/M/AM RL"	"58,35"	"67,36"
""	"Luis Miguel Rodríguez"	"40"	"112"	"136"	"Arjantin"	"Cerezo Osaka"	"£99.772"	"AM/ST C"	"61,89"	"61,89"
""	"Ramón Ábila"	"35"	"114"	"136"	"Arjantin"	"Asociación Atlética Estudiantes de Río Cuarto"	"£321.770"	"ST "	"59,1"	"59,1"
""	"Milton Casco"	"37"	"117"	"136"	"Arjantin"	"Atlético Nacional S.A."	"£59.124"	"D/WB RL"	"60,8"	"60,8"
""	"Ognjen Ugrešić"	"19"	"113"	"136"	"Sırbistan"	"FK Partizan Beograd"	"£1.795.130"	"DM/M/AM C"	"59,85"	"69,97"
""	"Nicolás Blandi"	"35"	"100"	"136"	"Arjantin,İtalya"	""	"£0"	"ST "	"54,71"	"54,71"
""	"Angelo Talia"	"22"	"104"	"136"	"İtalya"	"Benevento"	"£881.491"	"DM/M/AM RC"	"59,3"	"72,27"
""	"Jonathan Silva"	"31"	"125"	"136"	"Arjantin,İtalya"	"Johor Darul Ta'zim FC"	"£164.491"	"D L"	"63,58"	"63,58"
""	"Josué Kongolo"	"19"	"106"	"136"	"Belçika,Kongo Demokratik Cumhuriyeti"	"K Racing Club Genk"	"£6.049.447"	"D C"	"60,94"	"74,38"
""	"Nery Domínguez"	"35"	"113"	"136"	"Arjantin"	"Club Atlético Central Córdoba de Rosario"	"£300.000.000"	"D/DM C"	"61,09"	"61,09"
""	"Figueiredo"	"24"	"123"	"136"	"Brezilya"	"Futebol Clube de Alverca - SAD"	"£6.084.015"	"AM/ST RL"	"61,1"	"63,72"
""	"Luciano Acosta"	"31"	"129"	"136"	"Arjantin,Amerika Birleşik Devletleri"	"FLU"	"£5.349.998"	"AM C"	"65,36"	"65,36"
""	"Manuel Kissanga"	"19"	"82"	"136"	"Angola,Portekiz"	"Sporting Clube de Portugal"	"£658.524"	"M/AM LC"	"51,84"	"72,33"
""	"Matteo Cichella"	"19"	"114"	"136"	"İtalya"	"Frosinone Calcio"	"£2.053.355"	"DM/M C"	"59,81"	"69,49"
""	"İsmail Yüksek"	"26"	"135"	"136"	"Türkiye"	"Fenerbahçe A.Ş."	"£8.365.788"	"DM/M C"	"66,4"	"66,69"
""	"João Gabriel"	"18"	"76"	"136"	"Brezilya,İtalya"	"Como 1907"	"£752.723"	"D C"	"52,18"	"75,13"
